anchor_text_norm	slug	label	title	node_type
inc. 2	cf-1988-art-155-inc-2	II		inciso
inc. ii	cf-1988-art-155-inc-2	II		inciso
inciso 2	cf-1988-art-155-inc-2	II		inciso
inciso ii	cf-1988-art-155-inc-2	II		inciso
3	cf-1988-art-155-inc-3	III		inciso
3 -	cf-1988-art-155-inc-3	III		inciso
3-	cf-1988-art-155-inc-3	III		inciso
iii	cf-1988-art-155-inc-3	III		inciso
iii -	cf-1988-art-155-inc-3	III		inciso
iii-	cf-1988-art-155-inc-3	III		inciso
inc 3	cf-1988-art-155-inc-3	III		inciso
inc iii	cf-1988-art-155-inc-3	III		inciso
inc. 3	cf-1988-art-155-inc-3	III		inciso
inc. iii	cf-1988-art-155-inc-3	III		inciso
inciso 3	cf-1988-art-155-inc-3	III		inciso
inciso iii	cf-1988-art-155-inc-3	III		inciso
par 1	cf-1988-art-155-par-1	§ 1		paragrafo
paragrafo 1	cf-1988-art-155-par-1	§ 1		paragrafo
§ 1	cf-1988-art-155-par-1	§ 1		paragrafo
§ 1º	cf-1988-art-155-par-1	§ 1		paragrafo
§1	cf-1988-art-155-par-1	§ 1		paragrafo
§1º	cf-1988-art-155-par-1	§ 1		paragrafo
1	cf-1988-art-155-par-1-inc-1	I		inciso
1 -	cf-1988-art-155-par-1-inc-1	I		inciso
1-	cf-1988-art-155-par-1-inc-1	I		inciso
i	cf-1988-art-155-par-1-inc-1	I		inciso
i -	cf-1988-art-155-par-1-inc-1	I		inciso
i-	cf-1988-art-155-par-1-inc-1	I		inciso
inc 1	cf-1988-art-155-par-1-inc-1	I		inciso
inc i	cf-1988-art-155-par-1-inc-1	I		inciso
inc. 1	cf-1988-art-155-par-1-inc-1	I		inciso
inc. i	cf-1988-art-155-par-1-inc-1	I		inciso
inciso 1	cf-1988-art-155-par-1-inc-1	I		inciso
inciso i	cf-1988-art-155-par-1-inc-1	I		inciso
2	cf-1988-art-155-par-1-inc-2	II		inciso
2 -	cf-1988-art-155-par-1-inc-2	II		inciso
2-	cf-1988-art-155-par-1-inc-2	II		inciso
ii	cf-1988-art-155-par-1-inc-2	II		inciso
ii -	cf-1988-art-155-par-1-inc-2	II		inciso
ii-	cf-1988-art-155-par-1-inc-2	II		inciso
inc 2	cf-1988-art-155-par-1-inc-2	II		inciso
inc ii	cf-1988-art-155-par-1-inc-2	II		inciso
inc. 2	cf-1988-art-155-par-1-inc-2	II		inciso
inc. ii	cf-1988-art-155-par-1-inc-2	II		inciso
inciso 2	cf-1988-art-155-par-1-inc-2	II		inciso
inciso ii	cf-1988-art-155-par-1-inc-2	II		inciso
3	cf-1988-art-155-par-1-inc-3	III		inciso
3 -	cf-1988-art-155-par-1-inc-3	III		inciso
3-	cf-1988-art-155-par-1-inc-3	III		inciso
iii	cf-1988-art-155-par-1-inc-3	III		inciso
iii -	cf-1988-art-155-par-1-inc-3	III		inciso
iii-	cf-1988-art-155-par-1-inc-3	III		inciso
inc 3	cf-1988-art-155-par-1-inc-3	III		inciso
inc iii	cf-1988-art-155-par-1-inc-3	III		inciso
inc. 3	cf-1988-art-155-par-1-inc-3	III		inciso
inc. iii	cf-1988-art-155-par-1-inc-3	III		inciso
inciso 3	cf-1988-art-155-par-1-inc-3	III		inciso
inciso iii	cf-1988-art-155-par-1-inc-3	III		inciso
a	cf-1988-art-155-par-1-inc-3-ali-a	a)		alinea
a)	cf-1988-art-155-par-1-inc-3-ali-a	a)		alinea
ali a	cf-1988-art-155-par-1-inc-3-ali-a	a)		alinea
alinea a	cf-1988-art-155-par-1-inc-3-ali-a	a)		alinea
ali b	cf-1988-art-155-par-1-inc-3-ali-b	b)		alinea
alinea b	cf-1988-art-155-par-1-inc-3-ali-b	b)		alinea
b	cf-1988-art-155-par-1-inc-3-ali-b	b)		alinea
b)	cf-1988-art-155-par-1-inc-3-ali-b	b)		alinea
4	cf-1988-art-155-par-1-inc-4	IV		inciso
4 -	cf-1988-art-155-par-1-inc-4	IV		inciso
4-	cf-1988-art-155-par-1-inc-4	IV		inciso
inc 4	cf-1988-art-155-par-1-inc-4	IV		inciso
inc iv	cf-1988-art-155-par-1-inc-4	IV		inciso
inc. 4	cf-1988-art-155-par-1-inc-4	IV		inciso
inc. iv	cf-1988-art-155-par-1-inc-4	IV		inciso
inciso 4	cf-1988-art-155-par-1-inc-4	IV		inciso
inciso iv	cf-1988-art-155-par-1-inc-4	IV		inciso
iv	cf-1988-art-155-par-1-inc-4	IV		inciso
iv -	cf-1988-art-155-par-1-inc-4	IV		inciso
iv-	cf-1988-art-155-par-1-inc-4	IV		inciso
5	cf-1988-art-155-par-1-inc-5	V		inciso
5 -	cf-1988-art-155-par-1-inc-5	V		inciso
5-	cf-1988-art-155-par-1-inc-5	V		inciso
inc 5	cf-1988-art-155-par-1-inc-5	V		inciso
inc v	cf-1988-art-155-par-1-inc-5	V		inciso
inc. 5	cf-1988-art-155-par-1-inc-5	V		inciso
inc. v	cf-1988-art-155-par-1-inc-5	V		inciso
inciso 5	cf-1988-art-155-par-1-inc-5	V		inciso
inciso v	cf-1988-art-155-par-1-inc-5	V		inciso
v	cf-1988-art-155-par-1-inc-5	V		inciso
v -	cf-1988-art-155-par-1-inc-5	V		inciso
v-	cf-1988-art-155-par-1-inc-5	V		inciso
6	cf-1988-art-155-par-1-inc-6	VI		inciso
6 -	cf-1988-art-155-par-1-inc-6	VI		inciso
6-	cf-1988-art-155-par-1-inc-6	VI		inciso
inc 6	cf-1988-art-155-par-1-inc-6	VI		inciso
inc vi	cf-1988-art-155-par-1-inc-6	VI		inciso
inc. 6	cf-1988-art-155-par-1-inc-6	VI		inciso
inc. vi	cf-1988-art-155-par-1-inc-6	VI		inciso
inciso 6	cf-1988-art-155-par-1-inc-6	VI		inciso
inciso vi	cf-1988-art-155-par-1-inc-6	VI		inciso
vi	cf-1988-art-155-par-1-inc-6	VI		inciso
vi -	cf-1988-art-155-par-1-inc-6	VI		inciso
vi-	cf-1988-art-155-par-1-inc-6	VI		inciso
7	cf-1988-art-155-par-1-inc-7	VII		inciso
7 -	cf-1988-art-155-par-1-inc-7	VII		inciso
7-	cf-1988-art-155-par-1-inc-7	VII		inciso
inc 7	cf-1988-art-155-par-1-inc-7	VII		inciso
inc vii	cf-1988-art-155-par-1-inc-7	VII		inciso
inc. 7	cf-1988-art-155-par-1-inc-7	VII		inciso
inc. vii	cf-1988-art-155-par-1-inc-7	VII		inciso
inciso 7	cf-1988-art-155-par-1-inc-7	VII		inciso
inciso vii	cf-1988-art-155-par-1-inc-7	VII		inciso
vii	cf-1988-art-155-par-1-inc-7	VII		inciso
vii -	cf-1988-art-155-par-1-inc-7	VII		inciso
vii-	cf-1988-art-155-par-1-inc-7	VII		inciso
par 2	cf-1988-art-155-par-2	§ 2		paragrafo
paragrafo 2	cf-1988-art-155-par-2	§ 2		paragrafo
§ 2	cf-1988-art-155-par-2	§ 2		paragrafo
§ 2º	cf-1988-art-155-par-2	§ 2		paragrafo
§2	cf-1988-art-155-par-2	§ 2		paragrafo
§2º	cf-1988-art-155-par-2	§ 2		paragrafo
1	cf-1988-art-155-par-2-inc-1	I		inciso
1 -	cf-1988-art-155-par-2-inc-1	I		inciso
1-	cf-1988-art-155-par-2-inc-1	I		inciso
i	cf-1988-art-155-par-2-inc-1	I		inciso
i -	cf-1988-art-155-par-2-inc-1	I		inciso
i-	cf-1988-art-155-par-2-inc-1	I		inciso
inc 1	cf-1988-art-155-par-2-inc-1	I		inciso
inc i	cf-1988-art-155-par-2-inc-1	I		inciso
inc. 1	cf-1988-art-155-par-2-inc-1	I		inciso
inc. i	cf-1988-art-155-par-2-inc-1	I		inciso
inciso 1	cf-1988-art-155-par-2-inc-1	I		inciso
inciso i	cf-1988-art-155-par-2-inc-1	I		inciso
2	cf-1988-art-155-par-2-inc-2	II		inciso
2 -	cf-1988-art-155-par-2-inc-2	II		inciso
2-	cf-1988-art-155-par-2-inc-2	II		inciso
ii	cf-1988-art-155-par-2-inc-2	II		inciso
ii -	cf-1988-art-155-par-2-inc-2	II		inciso
ii-	cf-1988-art-155-par-2-inc-2	II		inciso
inc 2	cf-1988-art-155-par-2-inc-2	II		inciso
inc ii	cf-1988-art-155-par-2-inc-2	II		inciso
inc. 2	cf-1988-art-155-par-2-inc-2	II		inciso
inc. ii	cf-1988-art-155-par-2-inc-2	II		inciso
inciso 2	cf-1988-art-155-par-2-inc-2	II		inciso
inciso ii	cf-1988-art-155-par-2-inc-2	II		inciso
a	cf-1988-art-155-par-2-inc-2-ali-a	a)		alinea
a)	cf-1988-art-155-par-2-inc-2-ali-a	a)		alinea
ali a	cf-1988-art-155-par-2-inc-2-ali-a	a)		alinea
alinea a	cf-1988-art-155-par-2-inc-2-ali-a	a)		alinea
ali b	cf-1988-art-155-par-2-inc-2-ali-b	b)		alinea
alinea b	cf-1988-art-155-par-2-inc-2-ali-b	b)		alinea
b	cf-1988-art-155-par-2-inc-2-ali-b	b)		alinea
b)	cf-1988-art-155-par-2-inc-2-ali-b	b)		alinea
3	cf-1988-art-155-par-2-inc-3	III		inciso
3 -	cf-1988-art-155-par-2-inc-3	III		inciso
3-	cf-1988-art-155-par-2-inc-3	III		inciso
iii	cf-1988-art-155-par-2-inc-3	III		inciso
iii -	cf-1988-art-155-par-2-inc-3	III		inciso
iii-	cf-1988-art-155-par-2-inc-3	III		inciso
inc 3	cf-1988-art-155-par-2-inc-3	III		inciso
inc iii	cf-1988-art-155-par-2-inc-3	III		inciso
inc. 3	cf-1988-art-155-par-2-inc-3	III		inciso
inc. iii	cf-1988-art-155-par-2-inc-3	III		inciso
inciso 3	cf-1988-art-155-par-2-inc-3	III		inciso
inciso iii	cf-1988-art-155-par-2-inc-3	III		inciso
4	cf-1988-art-155-par-2-inc-4	IV		inciso
4 -	cf-1988-art-155-par-2-inc-4	IV		inciso
4-	cf-1988-art-155-par-2-inc-4	IV		inciso
inc 4	cf-1988-art-155-par-2-inc-4	IV		inciso
inc iv	cf-1988-art-155-par-2-inc-4	IV		inciso
inc. 4	cf-1988-art-155-par-2-inc-4	IV		inciso
inc. iv	cf-1988-art-155-par-2-inc-4	IV		inciso
inciso 4	cf-1988-art-155-par-2-inc-4	IV		inciso
inciso iv	cf-1988-art-155-par-2-inc-4	IV		inciso
iv	cf-1988-art-155-par-2-inc-4	IV		inciso
iv -	cf-1988-art-155-par-2-inc-4	IV		inciso
iv-	cf-1988-art-155-par-2-inc-4	IV		inciso
5	cf-1988-art-155-par-2-inc-5	V		inciso
5 -	cf-1988-art-155-par-2-inc-5	V		inciso
5-	cf-1988-art-155-par-2-inc-5	V		inciso
inc 5	cf-1988-art-155-par-2-inc-5	V		inciso
inc v	cf-1988-art-155-par-2-inc-5	V		inciso
inc. 5	cf-1988-art-155-par-2-inc-5	V		inciso
inc. v	cf-1988-art-155-par-2-inc-5	V		inciso
inciso 5	cf-1988-art-155-par-2-inc-5	V		inciso
inciso v	cf-1988-art-155-par-2-inc-5	V		inciso
v	cf-1988-art-155-par-2-inc-5	V		inciso
v -	cf-1988-art-155-par-2-inc-5	V		inciso
v-	cf-1988-art-155-par-2-inc-5	V		inciso
a	cf-1988-art-155-par-2-inc-5-ali-a	a)		alinea
a)	cf-1988-art-155-par-2-inc-5-ali-a	a)		alinea
ali a	cf-1988-art-155-par-2-inc-5-ali-a	a)		alinea
alinea a	cf-1988-art-155-par-2-inc-5-ali-a	a)		alinea
ali b	cf-1988-art-155-par-2-inc-5-ali-b	b)		alinea
alinea b	cf-1988-art-155-par-2-inc-5-ali-b	b)		alinea
b	cf-1988-art-155-par-2-inc-5-ali-b	b)		alinea
b)	cf-1988-art-155-par-2-inc-5-ali-b	b)		alinea
6	cf-1988-art-155-par-2-inc-6	VI		inciso
6 -	cf-1988-art-155-par-2-inc-6	VI		inciso
6-	cf-1988-art-155-par-2-inc-6	VI		inciso
inc 6	cf-1988-art-155-par-2-inc-6	VI		inciso
inc vi	cf-1988-art-155-par-2-inc-6	VI		inciso
inc. 6	cf-1988-art-155-par-2-inc-6	VI		inciso
inc. vi	cf-1988-art-155-par-2-inc-6	VI		inciso
inciso 6	cf-1988-art-155-par-2-inc-6	VI		inciso
inciso vi	cf-1988-art-155-par-2-inc-6	VI		inciso
vi	cf-1988-art-155-par-2-inc-6	VI		inciso
vi -	cf-1988-art-155-par-2-inc-6	VI		inciso
vi-	cf-1988-art-155-par-2-inc-6	VI		inciso
7	cf-1988-art-155-par-2-inc-7	VII		inciso
7 -	cf-1988-art-155-par-2-inc-7	VII		inciso
7-	cf-1988-art-155-par-2-inc-7	VII		inciso
inc 7	cf-1988-art-155-par-2-inc-7	VII		inciso
inc vii	cf-1988-art-155-par-2-inc-7	VII		inciso
inc. 7	cf-1988-art-155-par-2-inc-7	VII		inciso
inc. vii	cf-1988-art-155-par-2-inc-7	VII		inciso
inciso 7	cf-1988-art-155-par-2-inc-7	VII		inciso
inciso vii	cf-1988-art-155-par-2-inc-7	VII		inciso
vii	cf-1988-art-155-par-2-inc-7	VII		inciso
vii -	cf-1988-art-155-par-2-inc-7	VII		inciso
vii-	cf-1988-art-155-par-2-inc-7	VII		inciso
a	cf-1988-art-155-par-2-inc-7-ali-a	a)		alinea
a)	cf-1988-art-155-par-2-inc-7-ali-a	a)		alinea
ali a	cf-1988-art-155-par-2-inc-7-ali-a	a)		alinea
alinea a	cf-1988-art-155-par-2-inc-7-ali-a	a)		alinea
ali b	cf-1988-art-155-par-2-inc-7-ali-b	b)		alinea
alinea b	cf-1988-art-155-par-2-inc-7-ali-b	b)		alinea
b	cf-1988-art-155-par-2-inc-7-ali-b	b)		alinea
b)	cf-1988-art-155-par-2-inc-7-ali-b	b)		alinea
8	cf-1988-art-155-par-2-inc-8	VIII		inciso
8 -	cf-1988-art-155-par-2-inc-8	VIII		inciso
8-	cf-1988-art-155-par-2-inc-8	VIII		inciso
inc 8	cf-1988-art-155-par-2-inc-8	VIII		inciso
inc viii	cf-1988-art-155-par-2-inc-8	VIII		inciso
inc. 8	cf-1988-art-155-par-2-inc-8	VIII		inciso
inc. viii	cf-1988-art-155-par-2-inc-8	VIII		inciso
inciso 8	cf-1988-art-155-par-2-inc-8	VIII		inciso
inciso viii	cf-1988-art-155-par-2-inc-8	VIII		inciso
viii	cf-1988-art-155-par-2-inc-8	VIII		inciso
viii -	cf-1988-art-155-par-2-inc-8	VIII		inciso
viii-	cf-1988-art-155-par-2-inc-8	VIII		inciso
a	cf-1988-art-155-par-2-inc-8-ali-a	a)		alinea
a)	cf-1988-art-155-par-2-inc-8-ali-a	a)		alinea
ali a	cf-1988-art-155-par-2-inc-8-ali-a	a)		alinea
alinea a	cf-1988-art-155-par-2-inc-8-ali-a	a)		alinea
ali b	cf-1988-art-155-par-2-inc-8-ali-b	b)		alinea
alinea b	cf-1988-art-155-par-2-inc-8-ali-b	b)		alinea
b	cf-1988-art-155-par-2-inc-8-ali-b	b)		alinea
b)	cf-1988-art-155-par-2-inc-8-ali-b	b)		alinea
9	cf-1988-art-155-par-2-inc-9	IX		inciso
9 -	cf-1988-art-155-par-2-inc-9	IX		inciso
9-	cf-1988-art-155-par-2-inc-9	IX		inciso
inc 9	cf-1988-art-155-par-2-inc-9	IX		inciso
inc ix	cf-1988-art-155-par-2-inc-9	IX		inciso
inc. 9	cf-1988-art-155-par-2-inc-9	IX		inciso
inc. ix	cf-1988-art-155-par-2-inc-9	IX		inciso
inciso 9	cf-1988-art-155-par-2-inc-9	IX		inciso
inciso ix	cf-1988-art-155-par-2-inc-9	IX		inciso
ix	cf-1988-art-155-par-2-inc-9	IX		inciso
ix -	cf-1988-art-155-par-2-inc-9	IX		inciso
ix-	cf-1988-art-155-par-2-inc-9	IX		inciso
a	cf-1988-art-155-par-2-inc-9-ali-a	a)		alinea
a)	cf-1988-art-155-par-2-inc-9-ali-a	a)		alinea
ali a	cf-1988-art-155-par-2-inc-9-ali-a	a)		alinea
alinea a	cf-1988-art-155-par-2-inc-9-ali-a	a)		alinea
ali b	cf-1988-art-155-par-2-inc-9-ali-b	b)		alinea
alinea b	cf-1988-art-155-par-2-inc-9-ali-b	b)		alinea
b	cf-1988-art-155-par-2-inc-9-ali-b	b)		alinea
b)	cf-1988-art-155-par-2-inc-9-ali-b	b)		alinea
10	cf-1988-art-155-par-2-inc-10	X		inciso
10 -	cf-1988-art-155-par-2-inc-10	X		inciso
10-	cf-1988-art-155-par-2-inc-10	X		inciso
inc 10	cf-1988-art-155-par-2-inc-10	X		inciso
inc x	cf-1988-art-155-par-2-inc-10	X		inciso
inc. 10	cf-1988-art-155-par-2-inc-10	X		inciso
inc. x	cf-1988-art-155-par-2-inc-10	X		inciso
inciso 10	cf-1988-art-155-par-2-inc-10	X		inciso
inciso x	cf-1988-art-155-par-2-inc-10	X		inciso
x	cf-1988-art-155-par-2-inc-10	X		inciso
x -	cf-1988-art-155-par-2-inc-10	X		inciso
x-	cf-1988-art-155-par-2-inc-10	X		inciso
a	cf-1988-art-155-par-2-inc-10-ali-a	a)		alinea
a)	cf-1988-art-155-par-2-inc-10-ali-a	a)		alinea
ali a	cf-1988-art-155-par-2-inc-10-ali-a	a)		alinea
alinea a	cf-1988-art-155-par-2-inc-10-ali-a	a)		alinea
ali b	cf-1988-art-155-par-2-inc-10-ali-b	b)		alinea
alinea b	cf-1988-art-155-par-2-inc-10-ali-b	b)		alinea
b	cf-1988-art-155-par-2-inc-10-ali-b	b)		alinea
b)	cf-1988-art-155-par-2-inc-10-ali-b	b)		alinea
ali c	cf-1988-art-155-par-2-inc-10-ali-c	c)		alinea
alinea c	cf-1988-art-155-par-2-inc-10-ali-c	c)		alinea
c	cf-1988-art-155-par-2-inc-10-ali-c	c)		alinea
c)	cf-1988-art-155-par-2-inc-10-ali-c	c)		alinea
ali d	cf-1988-art-155-par-2-inc-10-ali-d	d)		alinea
alinea d	cf-1988-art-155-par-2-inc-10-ali-d	d)		alinea
d	cf-1988-art-155-par-2-inc-10-ali-d	d)		alinea
d)	cf-1988-art-155-par-2-inc-10-ali-d	d)		alinea
11	cf-1988-art-155-par-2-inc-11	XI		inciso
11 -	cf-1988-art-155-par-2-inc-11	XI		inciso
11-	cf-1988-art-155-par-2-inc-11	XI		inciso
inc 11	cf-1988-art-155-par-2-inc-11	XI		inciso
inc xi	cf-1988-art-155-par-2-inc-11	XI		inciso
inc. 11	cf-1988-art-155-par-2-inc-11	XI		inciso
inc. xi	cf-1988-art-155-par-2-inc-11	XI		inciso
inciso 11	cf-1988-art-155-par-2-inc-11	XI		inciso
inciso xi	cf-1988-art-155-par-2-inc-11	XI		inciso
xi	cf-1988-art-155-par-2-inc-11	XI		inciso
xi -	cf-1988-art-155-par-2-inc-11	XI		inciso
xi-	cf-1988-art-155-par-2-inc-11	XI		inciso
12	cf-1988-art-155-par-2-inc-12	XII		inciso
12 -	cf-1988-art-155-par-2-inc-12	XII		inciso
12-	cf-1988-art-155-par-2-inc-12	XII		inciso
inc 12	cf-1988-art-155-par-2-inc-12	XII		inciso
inc xii	cf-1988-art-155-par-2-inc-12	XII		inciso
inc. 12	cf-1988-art-155-par-2-inc-12	XII		inciso
inc. xii	cf-1988-art-155-par-2-inc-12	XII		inciso
inciso 12	cf-1988-art-155-par-2-inc-12	XII		inciso
inciso xii	cf-1988-art-155-par-2-inc-12	XII		inciso
xii	cf-1988-art-155-par-2-inc-12	XII		inciso
xii -	cf-1988-art-155-par-2-inc-12	XII		inciso
xii-	cf-1988-art-155-par-2-inc-12	XII		inciso
a	cf-1988-art-155-par-2-inc-12-ali-a	a)		alinea
a)	cf-1988-art-155-par-2-inc-12-ali-a	a)		alinea
ali a	cf-1988-art-155-par-2-inc-12-ali-a	a)		alinea
alinea a	cf-1988-art-155-par-2-inc-12-ali-a	a)		alinea
ali b	cf-1988-art-155-par-2-inc-12-ali-b	b)		alinea
alinea b	cf-1988-art-155-par-2-inc-12-ali-b	b)		alinea
b	cf-1988-art-155-par-2-inc-12-ali-b	b)		alinea
b)	cf-1988-art-155-par-2-inc-12-ali-b	b)		alinea
ali c	cf-1988-art-155-par-2-inc-12-ali-c	c)		alinea
alinea c	cf-1988-art-155-par-2-inc-12-ali-c	c)		alinea
c	cf-1988-art-155-par-2-inc-12-ali-c	c)		alinea
c)	cf-1988-art-155-par-2-inc-12-ali-c	c)		alinea
ali d	cf-1988-art-155-par-2-inc-12-ali-d	d)		alinea
alinea d	cf-1988-art-155-par-2-inc-12-ali-d	d)		alinea
d	cf-1988-art-155-par-2-inc-12-ali-d	d)		alinea
d)	cf-1988-art-155-par-2-inc-12-ali-d	d)		alinea
ali e	cf-1988-art-155-par-2-inc-12-ali-e	e)		alinea
alinea e	cf-1988-art-155-par-2-inc-12-ali-e	e)		alinea
e	cf-1988-art-155-par-2-inc-12-ali-e	e)		alinea
e)	cf-1988-art-155-par-2-inc-12-ali-e	e)		alinea
ali f	cf-1988-art-155-par-2-inc-12-ali-f	f)		alinea
alinea f	cf-1988-art-155-par-2-inc-12-ali-f	f)		alinea
f	cf-1988-art-155-par-2-inc-12-ali-f	f)		alinea
f)	cf-1988-art-155-par-2-inc-12-ali-f	f)		alinea
ali g	cf-1988-art-155-par-2-inc-12-ali-g	g)		alinea
alinea g	cf-1988-art-155-par-2-inc-12-ali-g	g)		alinea
g	cf-1988-art-155-par-2-inc-12-ali-g	g)		alinea
g)	cf-1988-art-155-par-2-inc-12-ali-g	g)		alinea
ali h	cf-1988-art-155-par-2-inc-12-ali-h	h)		alinea
alinea h	cf-1988-art-155-par-2-inc-12-ali-h	h)		alinea
h	cf-1988-art-155-par-2-inc-12-ali-h	h)		alinea
h)	cf-1988-art-155-par-2-inc-12-ali-h	h)		alinea
ali i	cf-1988-art-155-par-2-inc-12-ali-i	i)		alinea
alinea i	cf-1988-art-155-par-2-inc-12-ali-i	i)		alinea
i	cf-1988-art-155-par-2-inc-12-ali-i	i)		alinea
i)	cf-1988-art-155-par-2-inc-12-ali-i	i)		alinea
par 3	cf-1988-art-155-par-3	§ 3		paragrafo
paragrafo 3	cf-1988-art-155-par-3	§ 3		paragrafo
§ 3	cf-1988-art-155-par-3	§ 3		paragrafo
§ 3º	cf-1988-art-155-par-3	§ 3		paragrafo
§3	cf-1988-art-155-par-3	§ 3		paragrafo
§3º	cf-1988-art-155-par-3	§ 3		paragrafo
par 4	cf-1988-art-155-par-4	§ 4		paragrafo
paragrafo 4	cf-1988-art-155-par-4	§ 4		paragrafo
§ 4	cf-1988-art-155-par-4	§ 4		paragrafo
§ 4º	cf-1988-art-155-par-4	§ 4		paragrafo
§4	cf-1988-art-155-par-4	§ 4		paragrafo
§4º	cf-1988-art-155-par-4	§ 4		paragrafo
1	cf-1988-art-155-par-4-inc-1	I		inciso
1 -	cf-1988-art-155-par-4-inc-1	I		inciso
1-	cf-1988-art-155-par-4-inc-1	I		inciso
i	cf-1988-art-155-par-4-inc-1	I		inciso
i -	cf-1988-art-155-par-4-inc-1	I		inciso
i-	cf-1988-art-155-par-4-inc-1	I		inciso
inc 1	cf-1988-art-155-par-4-inc-1	I		inciso
inc i	cf-1988-art-155-par-4-inc-1	I		inciso
inc. 1	cf-1988-art-155-par-4-inc-1	I		inciso
inc. i	cf-1988-art-155-par-4-inc-1	I		inciso
inciso 1	cf-1988-art-155-par-4-inc-1	I		inciso
inciso i	cf-1988-art-155-par-4-inc-1	I		inciso
2	cf-1988-art-155-par-4-inc-2	II		inciso
2 -	cf-1988-art-155-par-4-inc-2	II		inciso
2-	cf-1988-art-155-par-4-inc-2	II		inciso
ii	cf-1988-art-155-par-4-inc-2	II		inciso
ii -	cf-1988-art-155-par-4-inc-2	II		inciso
ii-	cf-1988-art-155-par-4-inc-2	II		inciso
inc 2	cf-1988-art-155-par-4-inc-2	II		inciso
inc ii	cf-1988-art-155-par-4-inc-2	II		inciso
inc. 2	cf-1988-art-155-par-4-inc-2	II		inciso
inc. ii	cf-1988-art-155-par-4-inc-2	II		inciso
inciso 2	cf-1988-art-155-par-4-inc-2	II		inciso
inciso ii	cf-1988-art-155-par-4-inc-2	II		inciso
3	cf-1988-art-155-par-4-inc-3	III		inciso
3 -	cf-1988-art-155-par-4-inc-3	III		inciso
3-	cf-1988-art-155-par-4-inc-3	III		inciso
iii	cf-1988-art-155-par-4-inc-3	III		inciso
iii -	cf-1988-art-155-par-4-inc-3	III		inciso
iii-	cf-1988-art-155-par-4-inc-3	III		inciso
inc 3	cf-1988-art-155-par-4-inc-3	III		inciso
inc iii	cf-1988-art-155-par-4-inc-3	III		inciso
inc. 3	cf-1988-art-155-par-4-inc-3	III		inciso
inc. iii	cf-1988-art-155-par-4-inc-3	III		inciso
inciso 3	cf-1988-art-155-par-4-inc-3	III		inciso
inciso iii	cf-1988-art-155-par-4-inc-3	III		inciso
4	cf-1988-art-155-par-4-inc-4	IV		inciso
4 -	cf-1988-art-155-par-4-inc-4	IV		inciso
4-	cf-1988-art-155-par-4-inc-4	IV		inciso
inc 4	cf-1988-art-155-par-4-inc-4	IV		inciso
inc iv	cf-1988-art-155-par-4-inc-4	IV		inciso
inc. 4	cf-1988-art-155-par-4-inc-4	IV		inciso
inc. iv	cf-1988-art-155-par-4-inc-4	IV		inciso
inciso 4	cf-1988-art-155-par-4-inc-4	IV		inciso
inciso iv	cf-1988-art-155-par-4-inc-4	IV		inciso
iv	cf-1988-art-155-par-4-inc-4	IV		inciso
iv -	cf-1988-art-155-par-4-inc-4	IV		inciso
iv-	cf-1988-art-155-par-4-inc-4	IV		inciso
a	cf-1988-art-155-par-4-inc-4-ali-a	a)		alinea
a)	cf-1988-art-155-par-4-inc-4-ali-a	a)		alinea
ali a	cf-1988-art-155-par-4-inc-4-ali-a	a)		alinea
alinea a	cf-1988-art-155-par-4-inc-4-ali-a	a)		alinea
ali b	cf-1988-art-155-par-4-inc-4-ali-b	b)		alinea
alinea b	cf-1988-art-155-par-4-inc-4-ali-b	b)		alinea
b	cf-1988-art-155-par-4-inc-4-ali-b	b)		alinea
b)	cf-1988-art-155-par-4-inc-4-ali-b	b)		alinea
ali c	cf-1988-art-155-par-4-inc-4-ali-c	c)		alinea
alinea c	cf-1988-art-155-par-4-inc-4-ali-c	c)		alinea
c	cf-1988-art-155-par-4-inc-4-ali-c	c)		alinea
c)	cf-1988-art-155-par-4-inc-4-ali-c	c)		alinea
par 5	cf-1988-art-155-par-5	§ 5		paragrafo
paragrafo 5	cf-1988-art-155-par-5	§ 5		paragrafo
§ 5	cf-1988-art-155-par-5	§ 5		paragrafo
§ 5º	cf-1988-art-155-par-5	§ 5		paragrafo
§5	cf-1988-art-155-par-5	§ 5		paragrafo
§5º	cf-1988-art-155-par-5	§ 5		paragrafo
par 6	cf-1988-art-155-par-6	§ 6		paragrafo
paragrafo 6	cf-1988-art-155-par-6	§ 6		paragrafo
§ 6	cf-1988-art-155-par-6	§ 6		paragrafo
§ 6º	cf-1988-art-155-par-6	§ 6		paragrafo
§6	cf-1988-art-155-par-6	§ 6		paragrafo
§6º	cf-1988-art-155-par-6	§ 6		paragrafo
1	cf-1988-art-155-par-6-inc-1	I		inciso
1 -	cf-1988-art-155-par-6-inc-1	I		inciso
1-	cf-1988-art-155-par-6-inc-1	I		inciso
i	cf-1988-art-155-par-6-inc-1	I		inciso
i -	cf-1988-art-155-par-6-inc-1	I		inciso
i-	cf-1988-art-155-par-6-inc-1	I		inciso
inc 1	cf-1988-art-155-par-6-inc-1	I		inciso
inc i	cf-1988-art-155-par-6-inc-1	I		inciso
inc. 1	cf-1988-art-155-par-6-inc-1	I		inciso
inc. i	cf-1988-art-155-par-6-inc-1	I		inciso
inciso 1	cf-1988-art-155-par-6-inc-1	I		inciso
inciso i	cf-1988-art-155-par-6-inc-1	I		inciso
