anchor_text_norm	slug	label	title	node_type	namespace	variant_origin	match_priority
13 -	cf-1988-art-52-inc-13	XIII		inciso	cf	inc_arab_hif	97
13 -	cf-1988-art-7-inc-13	XIII		inciso	cf	inc_arab_hif	97
13 -	cf-1988-art-84-inc-13	XIII		inciso	cf	inc_arab_hif	97
14 -	cf-1988-art-167-inc-14	XIV		inciso	cf	inc_arab_hif	97
14 -	cf-1988-art-21-inc-14	XIV		inciso	cf	inc_arab_hif	97
14 -	cf-1988-art-212-inc-14	XIV		inciso	cf	inc_arab_hif	97
14 -	cf-1988-art-22-inc-14	XIV		inciso	cf	inc_arab_hif	97
14 -	cf-1988-art-24-inc-14	XIV		inciso	cf	inc_arab_hif	97
14 -	cf-1988-art-29-inc-14	XIV		inciso	cf	inc_arab_hif	97
14 -	cf-1988-art-37-inc-14	XIV		inciso	cf	inc_arab_hif	97
14 -	cf-1988-art-48-inc-14	XIV		inciso	cf	inc_arab_hif	97
14 -	cf-1988-art-49-inc-14	XIV		inciso	cf	inc_arab_hif	97
14 -	cf-1988-art-5-inc-14	XIV		inciso	cf	inc_arab_hif	97
14 -	cf-1988-art-52-inc-14	XIV		inciso	cf	inc_arab_hif	97
14 -	cf-1988-art-7-inc-14	XIV		inciso	cf	inc_arab_hif	97
14 -	cf-1988-art-84-inc-14	XIV		inciso	cf	inc_arab_hif	97
15 -	cf-1988-art-21-inc-15	XV		inciso	cf	inc_arab_hif	97
15 -	cf-1988-art-212-inc-15	XV		inciso	cf	inc_arab_hif	97
15 -	cf-1988-art-22-inc-15	XV		inciso	cf	inc_arab_hif	97
15 -	cf-1988-art-24-inc-15	XV		inciso	cf	inc_arab_hif	97
15 -	cf-1988-art-37-inc-15	XV		inciso	cf	inc_arab_hif	97
15 -	cf-1988-art-48-inc-15	XV		inciso	cf	inc_arab_hif	97
15 -	cf-1988-art-49-inc-15	XV		inciso	cf	inc_arab_hif	97
15 -	cf-1988-art-5-inc-15	XV		inciso	cf	inc_arab_hif	97
15 -	cf-1988-art-52-inc-15	XV		inciso	cf	inc_arab_hif	97
15 -	cf-1988-art-7-inc-15	XV		inciso	cf	inc_arab_hif	97
15 -	cf-1988-art-84-inc-15	XV		inciso	cf	inc_arab_hif	97
16 -	cf-1988-art-21-inc-16	XVI		inciso	cf	inc_arab_hif	97
16 -	cf-1988-art-22-inc-16	XVI		inciso	cf	inc_arab_hif	97
16 -	cf-1988-art-24-inc-16	XVI		inciso	cf	inc_arab_hif	97
16 -	cf-1988-art-37-inc-16	XVI		inciso	cf	inc_arab_hif	97
16 -	cf-1988-art-49-inc-16	XVI		inciso	cf	inc_arab_hif	97
16 -	cf-1988-art-5-inc-16	XVI		inciso	cf	inc_arab_hif	97
16 -	cf-1988-art-7-inc-16	XVI		inciso	cf	inc_arab_hif	97
16 -	cf-1988-art-84-inc-16	XVI		inciso	cf	inc_arab_hif	97
17 -	cf-1988-art-21-inc-17	XVII		inciso	cf	inc_arab_hif	97
17 -	cf-1988-art-22-inc-17	XVII		inciso	cf	inc_arab_hif	97
17 -	cf-1988-art-37-inc-17	XVII		inciso	cf	inc_arab_hif	97
17 -	cf-1988-art-49-inc-17	XVII		inciso	cf	inc_arab_hif	97
17 -	cf-1988-art-5-inc-17	XVII		inciso	cf	inc_arab_hif	97
17 -	cf-1988-art-7-inc-17	XVII		inciso	cf	inc_arab_hif	97
17 -	cf-1988-art-84-inc-17	XVII		inciso	cf	inc_arab_hif	97
18 -	cf-1988-art-21-inc-18	XVIII		inciso	cf	inc_arab_hif	97
18 -	cf-1988-art-22-inc-18	XVIII		inciso	cf	inc_arab_hif	97
18 -	cf-1988-art-37-inc-18	XVIII		inciso	cf	inc_arab_hif	97
18 -	cf-1988-art-49-inc-18	XVIII		inciso	cf	inc_arab_hif	97
18 -	cf-1988-art-5-inc-18	XVIII		inciso	cf	inc_arab_hif	97
18 -	cf-1988-art-7-inc-18	XVIII		inciso	cf	inc_arab_hif	97
18 -	cf-1988-art-84-inc-18	XVIII		inciso	cf	inc_arab_hif	97
19 -	cf-1988-art-21-inc-19	XIX		inciso	cf	inc_arab_hif	97
19 -	cf-1988-art-22-inc-19	XIX		inciso	cf	inc_arab_hif	97
19 -	cf-1988-art-5-inc-19	XIX		inciso	cf	inc_arab_hif	97
19 -	cf-1988-art-7-inc-19	XIX		inciso	cf	inc_arab_hif	97
19 -	cf-1988-art-84-inc-19	XIX		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-10-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-100-par-11-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-100-par-18-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-100-par-21-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-100-par-22-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-100-par-23-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-100-par-27-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-101-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-101-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-101-par-4-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-102-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-103-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-103-par-4-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-104-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-104-par-unico-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-105-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-105-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-105-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-106-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-107-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-107-par-8-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-108-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-109-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-111-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-115-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-116-par-12-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-116-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-117-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-118-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-119-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-12-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-12-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-12-par-4-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-120-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-120-par-unico-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-121-par-4-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-122-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-123-par-unico-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-125-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-126-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-128-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-128-par-5-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-129-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-13-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-130-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-130-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-130-par-6-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-131-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-131-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-131-par-5-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-132-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-132-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-134-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-134-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-134-par-6-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-136-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-136-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-136-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-137-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-139-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-14-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-14-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-14-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-14-par-8-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-142-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-144-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-144-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-144-par-10-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-145-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-146-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-146-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-146-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-148-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-149-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-149-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-15-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-150-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-151-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-153-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-153-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-153-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-153-par-4-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-153-par-5-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-153-par-6-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-154-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-155-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-155-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-155-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-155-par-4-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-155-par-6-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-156-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-156-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-156-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-156-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-156-par-4-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-156-par-5-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-156-par-6-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-156-par-7-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-156-par-9-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-157-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-158-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-158-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-158-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-159-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-159-par-4-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-161-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-163-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-165-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-165-par-11-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-165-par-5-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-165-par-9-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-166-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-166-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-166-par-14-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-166-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-166-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-166-par-4-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-167-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-167-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-167-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-167-par-5-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-167-par-6-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-169-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-169-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-17-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-17-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-170-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-173-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-175-par-unico-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-177-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-177-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-177-par-4-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-182-par-4-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-185-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-186-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-187-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-19-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-192-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-194-par-unico-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-195-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-198-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-198-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-20-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-200-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-201-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-201-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-201-par-7-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-203-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-204-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-204-par-unico-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-206-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-208-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-209-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-21-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-212-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-212-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-213-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-214-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-216-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-216-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-216-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-216-par-6-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-217-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-22-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-220-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-221-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-225-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-227-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-227-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-227-par-8-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-23-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-235-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-24-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-25-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-25-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-26-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-27-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-29-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-29-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-30-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-34-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-34-par-10-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-34-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-35-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-35-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-35-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-36-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-37-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-37-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-37-par-8-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-38-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-38-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-39-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-4-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-40-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-40-par-22-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-41-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-42-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-43-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-43-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-46-par-unico-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-47-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-47-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-48-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-49-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-5-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-51-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-52-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-53-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-54-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-55-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-56-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-57-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-57-par-6-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-58-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-59-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-60-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-60-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-60-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-60-par-4-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-61-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-63-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-68-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-7-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-71-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-72-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-73-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-73-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-74-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-76-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-76-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-76-par-unico-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-8-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-84-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-84-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-84-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-85-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-86-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-86-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-87-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-87-par-unico-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-89-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-90-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-91-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-91-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-92-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-92-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-93-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-95-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-95-par-unico-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-96-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-97-par-1-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-97-par-10-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-97-par-12-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-97-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-97-par-3-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-97-par-8-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-97-par-9-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-98-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-99-inc-2	II		inciso	cf	inc_arab_hif	97
2 -	cf-1988-art-99-par-2-inc-2	II		inciso	cf	inc_arab_hif	97
20 -	cf-1988-art-21-inc-20	XX		inciso	cf	inc_arab_hif	97
20 -	cf-1988-art-22-inc-20	XX		inciso	cf	inc_arab_hif	97
20 -	cf-1988-art-37-inc-20	XX		inciso	cf	inc_arab_hif	97
20 -	cf-1988-art-5-inc-20	XX		inciso	cf	inc_arab_hif	97
20 -	cf-1988-art-7-inc-20	XX		inciso	cf	inc_arab_hif	97
20 -	cf-1988-art-84-inc-20	XX		inciso	cf	inc_arab_hif	97
21 -	cf-1988-art-21-inc-21	XXI		inciso	cf	inc_arab_hif	97
21 -	cf-1988-art-22-inc-21	XXI		inciso	cf	inc_arab_hif	97
21 -	cf-1988-art-37-inc-21	XXI		inciso	cf	inc_arab_hif	97
21 -	cf-1988-art-5-inc-21	XXI		inciso	cf	inc_arab_hif	97
21 -	cf-1988-art-7-inc-21	XXI		inciso	cf	inc_arab_hif	97
21 -	cf-1988-art-84-inc-21	XXI		inciso	cf	inc_arab_hif	97
22 -	cf-1988-art-21-inc-22	XXII		inciso	cf	inc_arab_hif	97
22 -	cf-1988-art-22-inc-22	XXII		inciso	cf	inc_arab_hif	97
22 -	cf-1988-art-37-inc-22	XXII		inciso	cf	inc_arab_hif	97
22 -	cf-1988-art-5-inc-22	XXII		inciso	cf	inc_arab_hif	97
22 -	cf-1988-art-7-inc-22	XXII		inciso	cf	inc_arab_hif	97
22 -	cf-1988-art-84-inc-22	XXII		inciso	cf	inc_arab_hif	97
23 -	cf-1988-art-21-inc-23	XXIII		inciso	cf	inc_arab_hif	97
23 -	cf-1988-art-22-inc-23	XXIII		inciso	cf	inc_arab_hif	97
23 -	cf-1988-art-5-inc-23	XXIII		inciso	cf	inc_arab_hif	97
23 -	cf-1988-art-7-inc-23	XXIII		inciso	cf	inc_arab_hif	97
