com_id	artigo	process_class	process_number	process_key	relator	redator	julgamento_data	dje_data	turma	tema_rg	sumula_num	sumula_tipo	merito_status	stf_incidente	url_principal	urls_todas	link_labels	referencia	texto_preview	fonte_relator	fonte_processo
96770	cf-art-17	ADI	5875	ADI_5875	Luiz Fux		28	28	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15379476470&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15379476470&amp;ext=.pdf	ADI 5.875	 ADI 5.875 , rel. min. Luiz Fux, j. 28.05.2025, P, DJE de 28.08.2025.	Impõe-se a exclusão do sistema de interpretação do §1º do art. 17 da CF (redação da EC nº 97/2017) que permita aos partidos políticos estabelecerem por tempo indeterminado e excessivo o prazo de duraç	ref	ref
87843	cf-art-17																		Controle concentrado de constitucionalidade Os arts. 17, § 2, I, II; e 19, § 7, I, II, da Resolução TSE 23.607/2019 não vedaram o repasse de recursos do Fundo Especial de Financiamento de Campanha – F		
87601	cf-art-17																		Concessão de interpretação conforme à Constituição ao § 2º do art. 3º da Lei 9.096/1995, na redação dada pela Lei 13.831/2019, para assentar que os partidos políticos podem, no exercício de sua autono		
87202	cf-art-17																		A lei questionada – Lei 14.208/2021 – alterou a redação da Lei 9.096/1995, criando o instituto da federação partidária. Essa nova figura permite a união entre partidos políticos, inclusive para concor		
86139	cf-art-17																		Conquanto tenham sido feitas modificações no art. 17, § 1º, da Constituição Federal, por meio da Emenda Constitucional n. 97/2017, manteve-se a plena eficácia da essência do parâmetro constitucional i		
78661	cf-art-17																		Art. 9º da Lei 13.165/2015. Fixação de piso (5%) e de teto (15%) do montante do fundo partidário destinado ao financimento das campanhas eleitorais para a aplicação nas campanhas de candidatas. (...) 		
77718	cf-art-17	MS	26602	MS_26602											http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=552057	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=552057 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=570121 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=552057	MS 26.602 | MS 26.603 | MS 26.604		Inaplicabilidade da regra de perda do mandato por infidelidade partidária ao sistema eleitoral majoritário. (...) As decisões no MS 26.602 , no MS 26.603 e no MS 26.604 tiveram como pano de fundo o si		link
77719	cf-art-17	ADI	3999	ADI_3999	Joaquim Barbosa		12-11-2008	17-4-2009	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=555539	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=555539 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=570121 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=552057 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=586949 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=586951 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=3371858	MS 26.602 | MS 26.603 | MS 26.604 | ADI 3.999 | ADI 4.086 | AI 733.387	 ADI 3.999 e ADI 4.086 , rel. min. Joaquim Barbosa, j. 12-11-2008, P, DJE de 17-4-2009.	Fidelidade partidária. Ação direta de inconstitucionalidade ajuizada contra as Resoluções 22.610/2007 e 22.733/2008, que disciplinam a perda do cargo eletivo e o processo de justificação da desfiliaçã	ref	ref
77720	cf-art-17	MS	27938	MS_27938	Joaquim Barbosa		11-3-2010	30-4-2010	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=610273	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=610273 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=552057	MS 27.938 | MS 26.604	 MS 27.938 , rel. min. Joaquim Barbosa, j. 11-3-2010, P, DJE de 30-4-2010.	Julgados Correlatos O reconhecimento da justa causa para transferência de partido político afasta a perda do mandato eletivo por infidelidade partidária. Contudo, ela não transfere ao novo partido o d	ref	ref
77739	cf-art-17	MS	26604	MS_26604	Cármen Lúcia		4-10-2007	3-10-2008	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=552057	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=552057 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=555539 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=570121 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=9175293 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=610273 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=586949 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=586951	MS 26.604 | MS 26.602 | MS 26.603 | ADI 5.081 | MS 27.938 | ADI 3.999 | ADI 4.086	 MS 26.604 , rel. min. Cármen Lúcia, j. 4-10-2007, P, DJE de 3-10-2008.	Mandado de segurança contra ato do presidente da Câmara dos Deputados. Vacância dos cargos de deputado federal dos litisconsortes passivos, deputados federais eleitos pelo partido impetrante e transfe	ref	ref
96896	cf-art-17	ADPF	1017	ADPF_1017	Gilmar Mendes		01	08	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15379847263&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15379847263&amp;ext=.pdf	ADPF 1.017 TPI-REF	 ADPF 1.017 TPI-REF , rel. min. Gilmar Mendes, j. 01.09.2025, P, DJE de 08.09.2025.	O emprego de instrumento como a penhora pelo Estado-juiz, no curso das campanhas eleitorais, em face dos partidos políticos e das candidaturas, tem elevado potencial de transgredir o dever de neutrali	ref	ref
87844	cf-art-17																		Controle concentrado de constitucionalidade Os arts. 17, § 2, I, II; e 19, § 7, I, II, da Resolução TSE 23.607/2019 não vedaram o repasse de recursos do Fundo Especial de Financiamento de Campanha – F		
87698	cf-art-17																		O Fundo Eleitoral de Financiamento de Campanha (FEFC), a teor do art. 16-C, caput , da Lei 9.504/1997, incluído pela Lei 13.487/2017, consubstancia um fundo constituído apenas em anos eleitorais, para		
77722	cf-art-17																		As emissoras de tv e rádio têm a faculdade de realizar debates eleitorais. Optando, no entanto, por promovê-los, têm de obedecer a diretrizes mínimas fixadas em lei, com a finalidade de assegurar (i) 		
77757	cf-art-17	ADI	5423	ADI_5423											http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=14222689	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=14222689 | https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374451247&amp;ext=.pdf	ADI 5.423 | ADI 7.698		O art. 46, caput , da Lei 9.504/1997 assegura a participação, nos debates eleitorais, dos candidatos dos partidos políticos com mais de nove representantes na Câmara dos Deputados. Critério razoável d		link
77756	cf-art-17	ADI	5491	ADI_5491											http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=13546332	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=13546332	ADI 5.491		Art. 47, § 2º, da Lei 9.504/1997 (Lei das Eleições), com a redação da Lei 13.165/2015. (...) Os incisos I e II do § 2º do art. 47 da Lei 9.504/1997, em consonância com a cláusula democrática e com o s		link
77741	cf-art-17	ADI	5105	ADI_5105	Luiz Fux			16-3-2016	P					4257995	http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4257995	http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4257995 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=10499116 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=4543766	4.795 | ADI 5.105 | ADI 4.430	 ADI 5.105 , rel. min. Luiz Fux, j. 1º-10-2015, P, DJE de 16-3-2016.	Direito constitucional e eleitoral. Direito de antena e de acesso aos recursos do fundo partidário às novas agremiações partidárias criadas após a realização das eleições. Reversão legislativa à exege	ref	ref
77742	cf-art-17	ADI	4617	ADI_4617	Luiz Fux		19-6-2013	12-2-2014	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=5254132	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=5254132	ADI 4.617	 ADI 4.617 , rel. min. Luiz Fux, j. 19-6-2013, P, DJE de 12-2-2014.	Propaganda partidária irregular. (...) A propaganda partidária, organizada pelos partidos políticos, no afã de difundir suas ideias e propostas para a cooptação de filiados, bem como para enraizar sua	ref	ref
77743	cf-art-17	ADI	4430	ADI_4430	Dias Toffoli		29-6-2012	19-9-2013	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=4543766	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=4543766 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=10499116	ADI 4.430 | ADI 5.105	 ADI 4.430 , rel. min. Dias Toffoli, j. 29-6-2012, P, DJE de 19-9-2013.	Extrai-se do princípio da liberdade de criação e transformação de partidos políticos contido no caput do art. 17 da Constituição da República o fundamento constitucional para reputar como legítimo o e	ref	ref
81721	cf-art-17																		A propaganda partidária destina-se à difusão de princípios ideológicos, atividades e programas dos partidos políticos, caracterizando-se desvio de sua real finalidade a participação de pessoas de outr		
77745	cf-art-17	ADI	2306	ADI_2306	Ellen Gracie		21-3-2002	31-10-2002	P						https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=375371	https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=375371	ADI 2.306	 ADI 2.306 , rel. min. Ellen Gracie, j. 21-3-2002, P, DJ de 31-10-2002.	Inexistência de ofensa ao direito adquirido (CF, art. 5º, XXXVI) dos partidos políticos em relação aos valores correspondentes às multas objeto da anistia. Às agremiações partidárias corresponde mera 	ref	ref
77746	cf-art-17	ADI	956	ADI_956	Francisco Rezek			20-4-2001	P						https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=266599	https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=266599 | https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=266773	ADI 956 | ADI 1.822	 ADI 956 , rel. min. Francisco Rezek, j. 1º-7-1994, P, DJ de 20-4-2001.	O horário eleitoral gratuito não tem sede constitucional. Ele é a cada ano eleitoral uma criação do legislador ordinário, que tem autoridade para estabelecer os critérios de utilização dessa gratuidad	ref	ref
81696	cf-art-18																		Controle concentrado de constitucionalidade A lei estadual não pode impor o comparecimento de representante de uma entidade federal, no caso, a Ordem dos Advogados do Brasil, para integrar órgão da Ad		
80958	cf-art-18																		O artigo 23, parágrafo único, da Constituição Federal reservou à lei complementar a disciplina da cooperação interfederativa, mas não veda que União, Estados, Municípios e Distrito Federal recorram à 		
82419	cf-art-18																		"Lei complementar 101/2000. Lei de responsabilidade fiscal (LRF). Artigo 20, II, ""a"", ""b"", ""c"" e ""d"", §§ 1º, 4º e 5º. Princípios federativo e da separação dos poderes. Compatibilidade. Improcedência. A"		
66856	cf-art-18																		A CF conferiu ênfase à autonomia municipal ao mencionar os Municípios como integrantes do sistema federativo (art. 1º da CF/1988) e ao fixá-la junto com os Estados e o Distrito Federal (art. 18 da CF/		
60277	cf-art-18																		Vedação à aquisição pelos demais Estados-membros de ações de propriedade do Estado de São Paulo no capital das concessionárias de eletricidade paulistas. Razões econômicas e políticas legitimam a rest		
11650	cf-art-18																		Viola a autonomia dos Municípios (art. 29, IV, da CF/1988) lei estadual que fixa número de vereadores ou a forma como essa fixação deve ser feita.		
3319	cf-art-18																		Sucede que (...) o parágrafo único do art. 227 da Constituição estadual estabelece (...) uma vinculação orçamentária, ao dizer: para o atendimento e desenvolvimento dos programas e ações explicitados 		
3213	cf-art-18																		As normas constitucionais, que impõem disciplina nacional ao ICMS, são preceitos contra os quais não se pode opor a autonomia do Estado, na medida em que são explícitas limitações.		
3194	cf-art-18																		A observância das regras federais não fere autonomia estadual.		
3195	cf-art-18																		Reajustes automáticos. Despesa de pessoal vinculada a indexador decretado pelo governo da União. Ofensa à autonomia dos Estados-membros.		
61156	cf-art-18																		O STF, nos casos de inscrição de entidades estatais, de pessoas administrativas ou de empresas governamentais em cadastros de inadimplentes, organizados e mantidos pela União, tem ordenado a liberação		
51392	cf-art-18																		A regência dos vencimentos dos servidores estaduais decorre de normas do próprio Estado. Não cabe, sob o ângulo da isonomia, acionar legislação federal.		
51085	cf-art-18																		Todas as terras indígenas são um bem público federal (inciso XI do art. 20 da CF), o que não significa dizer que o ato em si da demarcação extinga ou amesquinhe qualquer unidade federada. Primeiro, po		
49981	cf-art-18																		O STF tem reconhecido a ocorrência de conflito federativo em situações nas quais a União, valendo-se de registros de supostas inadimplências dos Estados no Siafi e no Cadastro de Créditos não quitados		
3316	cf-art-18																		A aprovação de norma municipal que estabelece a composição da Câmara de Vereadores sem observância da relação cogente de proporção com a respectiva população configura excesso do poder de legislar, nã		
3215	cf-art-18																		A autonomia constitucional reconhecida ao Distrito Federal, que lhe confere a prerrogativa de dispor, em sede normativa própria, sobre o regime jurídico dos seus servidores civis, impede que se estend		
3137	cf-art-18																		Lei municipal, que determina que o reajuste da remuneração dos servidores do Município fica vinculado automaticamente à variação do IPC, é inconstitucional, por atentar contra a autonomia do Município		
62811	cf-art-18																		Sendo o desmembramento uma divisão territorial, uma separação, com o desfalque de parte do território e de parte da sua população, não há como excluir da consulta plebiscitária os interesses da popula		
96947	cf-art-18	ADO	70	ADO_70	Dias Toffoli		29	13	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381209890&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381209890&amp;ext=.pdf	ADO 70	 ADO 70 , rel. min. Dias Toffoli, j. 29.09.2025, P, DJE de 13.10.2025.	O Supremo Tribunal Federal, no âmbito da ADI nº 3.682/MT (Rel. Min. Gilmar Mendes, Tribunal Pleno, DJ de 6/9/07), declarou o estado de mora do Congresso Nacional quanto ao cumprimento do mandamento co	ref	ref
