index	tipo	numero	label	title	texto	path	line_start
159	inciso	XXI	XXI		aviso prévio proporcional ao tempo de serviço, sendo no mínimo de trinta dias, nos termos da lei;	TÍTULO II > CAPÍTULO II > Art. 7 > XXI	170
160	inciso	XXII	XXII		redução dos riscos inerentes ao trabalho, por meio de normas de saúde, higiene e segurança;	TÍTULO II > CAPÍTULO II > Art. 7 > XXII	171
161	inciso	XXIII	XXIII		adicional de remuneração para as atividades penosas, insalubres ou perigosas, na forma da lei;	TÍTULO II > CAPÍTULO II > Art. 7 > XXIII	172
162	inciso	XXIV	XXIV		aposentadoria;	TÍTULO II > CAPÍTULO II > Art. 7 > XXIV	173
163	inciso	XXV	XXV		assistência gratuita aos filhos e dependentes desde o nascimento até 5 (cinco) anos de idade em creches e pré-escolas; (Redação dada pela Emenda Constitucional nº 53, de 2006)	TÍTULO II > CAPÍTULO II > Art. 7 > XXV	174
164	inciso	XXVI	XXVI		reconhecimento das convenções e acordos coletivos de trabalho;	TÍTULO II > CAPÍTULO II > Art. 7 > XXVI	175
165	inciso	XXVII	XXVII		proteção em face da automação, na forma da lei;	TÍTULO II > CAPÍTULO II > Art. 7 > XXVII	176
166	inciso	XXVIII	XXVIII		seguro contra acidentes de trabalho, a cargo do empregador, sem excluir a indenização a que este está obrigado, quando incorrer em dolo ou culpa;	TÍTULO II > CAPÍTULO II > Art. 7 > XXVIII	177
167	inciso	XXIX	XXIX		ação, quanto aos créditos resultantes das relações de trabalho, com prazo prescricional de cinco anos para os trabalhadores urbanos e rurais, até o limite de dois anos após a extinção do contrato de trabalho; (Redação dada pela Emenda Constitucional nº 28, de 2000)	TÍTULO II > CAPÍTULO II > Art. 7 > XXIX	178
168	alinea	a	a)		(Revogada). (Redação dada pela Emenda Constitucional nº 28, de 2000)	TÍTULO II > CAPÍTULO II > Art. 7 > XXIX > a)	179
169	alinea	b	b)		(Revogada). (Redação dada pela Emenda Constitucional nº 28, de 2000)	TÍTULO II > CAPÍTULO II > Art. 7 > XXIX > b)	180
170	inciso	XXX	XXX		proibição de diferença de salários, de exercício de funções e de critério de admissão por motivo de sexo, idade, cor ou estado civil;	TÍTULO II > CAPÍTULO II > Art. 7 > XXX	181
171	inciso	XXXI	XXXI		proibição de qualquer discriminação no tocante a salário e critérios de admissão do trabalhador portador de deficiência;	TÍTULO II > CAPÍTULO II > Art. 7 > XXXI	182
172	inciso	XXXII	XXXII		proibição de distinção entre trabalho manual, técnico e intelectual ou entre os profissionais respectivos;	TÍTULO II > CAPÍTULO II > Art. 7 > XXXII	183
173	inciso	XXXIII	XXXIII		proibição de trabalho noturno, perigoso ou insalubre a menores de dezoito e de qualquer trabalho a menores de dezesseis anos, salvo na condição de aprendiz, a partir de quatorze anos; (Redação dada pela Emenda Constitucional nº 20, de 1998)	TÍTULO II > CAPÍTULO II > Art. 7 > XXXIII	184
174	inciso	XXXIV	XXXIV		igualdade de direitos entre o trabalhador com vínculo empregatício permanente e o trabalhador avulso.	TÍTULO II > CAPÍTULO II > Art. 7 > XXXIV	185
175	paragrafo	único	Parágrafo único		São assegurados à categoria dos trabalhadores domésticos os direitos previstos nos incisos IV, VI, VII, VIII, X, XIII, XV, XVI, XVII, XVIII, XIX, XXI, XXII, XXIV, XXVI, XXX, XXXI e XXXIII e, atendidas as condições estabelecidas em lei e observada a simplificação do cumprimento das obrigações tributárias, principais e acessórias, decorrentes da relação de trabalho e suas peculiaridades, os previsto	TÍTULO II > CAPÍTULO II > Art. 7 > Parágrafo único	186
176	artigo	8	Art. 8		É livre a associação profissional ou sindical, observado o seguinte:	TÍTULO II > CAPÍTULO II > Art. 8	187
177	inciso	I	I		a lei não poderá exigir autorização do Estado para a fundação de sindicato, ressalvado o registro no órgão competente, vedadas ao Poder Público a interferência e a intervenção na organização sindical;	TÍTULO II > CAPÍTULO II > Art. 8 > I	188
178	inciso	II	II		é vedada a criação de mais de uma organização sindical, em qualquer grau, representativa de categoria profissional ou econômica, na mesma base territorial, que será definida pelos trabalhadores ou empregadores interessados, não podendo ser inferior à área de um Município;	TÍTULO II > CAPÍTULO II > Art. 8 > II	189
179	inciso	III	III		ao sindicato cabe a defesa dos direitos e interesses coletivos ou individuais da categoria, inclusive em questões judiciais ou administrativas;	TÍTULO II > CAPÍTULO II > Art. 8 > III	190
180	inciso	IV	IV		a assembléia geral fixará a contribuição que, em se tratando de categoria profissional, será descontada em folha, para custeio do sistema confederativo da representação sindical respectiva, independentemente da contribuição prevista em lei;	TÍTULO II > CAPÍTULO II > Art. 8 > IV	191
181	inciso	V	V		ninguém será obrigado a filiar-se ou a manter-se filiado a sindicato;	TÍTULO II > CAPÍTULO II > Art. 8 > V	192
182	inciso	VI	VI		é obrigatória a participação dos sindicatos nas negociações coletivas de trabalho;	TÍTULO II > CAPÍTULO II > Art. 8 > VI	193
183	inciso	VII	VII		o aposentado filiado tem direito a votar e ser votado nas organizações sindicais;	TÍTULO II > CAPÍTULO II > Art. 8 > VII	194
184	inciso	VIII	VIII		é vedada a dispensa do empregado sindicalizado a partir do registro da candidatura a cargo de direção ou representação sindical e, se eleito, ainda que suplente, até um ano após o final do mandato, salvo se cometer falta grave nos termos da lei.	TÍTULO II > CAPÍTULO II > Art. 8 > VIII	195
185	paragrafo	único	Parágrafo único		As disposições deste artigo aplicam-se à organização de sindicatos rurais e de colônias de pescadores, atendidas as condições que a lei estabelecer.	TÍTULO II > CAPÍTULO II > Art. 8 > Parágrafo único	196
186	artigo	9	Art. 9		É assegurado o direito de greve, competindo aos trabalhadores decidir sobre a oportunidade de exercê-lo e sobre os interesses que devam por meio dele defender.	TÍTULO II > CAPÍTULO II > Art. 9	197
187	paragrafo	1	§ 1		A lei definirá os serviços ou atividades essenciais e disporá sobre o atendimento das necessidades inadiáveis da comunidade.	TÍTULO II > CAPÍTULO II > Art. 9 > § 1	198
188	paragrafo	2	§ 2		Os abusos cometidos sujeitam os responsáveis às penas da lei.	TÍTULO II > CAPÍTULO II > Art. 9 > § 2	199
189	artigo	10	Art. 10		É assegurada a participação dos trabalhadores e empregadores nos colegiados dos órgãos públicos em que seus interesses profissionais ou previdenciários sejam objeto de discussão e deliberação.	TÍTULO II > CAPÍTULO II > Art. 10	200
190	artigo	11	Art. 11		Nas empresas de mais de duzentos empregados, é assegurada a eleição de um representante destes com a finalidade exclusiva de promover-lhes o entendimento direto com os empregadores.	TÍTULO II > CAPÍTULO II > Art. 11	201
191	capitulo	III	CAPÍTULO III	DA NACIONALIDADE		TÍTULO II > CAPÍTULO III	202
192	artigo	12	Art. 12		São brasileiros:	TÍTULO II > CAPÍTULO III > Art. 12	204
193	inciso	I	I		natos:	TÍTULO II > CAPÍTULO III > Art. 12 > I	205
194	alinea	a	a)		os nascidos na República Federativa do Brasil, ainda que de pais estrangeiros, desde que estes não estejam a serviço de seu país;	TÍTULO II > CAPÍTULO III > Art. 12 > I > a)	206
195	alinea	b	b)		os nascidos no estrangeiro, de pai brasileiro ou mãe brasileira, desde que qualquer deles esteja a serviço da República Federativa do Brasil;	TÍTULO II > CAPÍTULO III > Art. 12 > I > b)	207
196	alinea	c	c)		os nascidos no estrangeiro de pai brasileiro ou de mãe brasileira, desde que sejam registrados em repartição brasileira competente ou venham a residir na República Federativa do Brasil e optem, em qualquer tempo, depois de atingida a maioridade, pela nacionalidade brasileira; (Redação dada pela Emenda Constitucional nº 54, de 2007)	TÍTULO II > CAPÍTULO III > Art. 12 > I > c)	208
197	inciso	II	II		naturalizados:	TÍTULO II > CAPÍTULO III > Art. 12 > II	209
198	alinea	a	a)		os que, na forma da lei, adquiram a nacionalidade brasileira, exigidas aos originários de países de língua portuguesa apenas residência por um ano ininterrupto e idoneidade moral;	TÍTULO II > CAPÍTULO III > Art. 12 > II > a)	210
199	alinea	b	b)		os estrangeiros de qualquer nacionalidade, residentes na República Federativa do Brasil há mais de quinze anos ininterruptos e sem condenação penal, desde que requeiram a nacionalidade brasileira. (Redação dada pela Emenda Constitucional de Revisão nº 3, de 1994)	TÍTULO II > CAPÍTULO III > Art. 12 > II > b)	211
200	paragrafo	1	§ 1		Aos portugueses com residência permanente no País, se houver reciprocidade em favor de brasileiros, serão atribuídos os direitos inerentes ao brasileiro, salvo os casos previstos nesta Constituição. (Redação dada pela Emenda Constitucional de Revisão nº 3, de 1994)	TÍTULO II > CAPÍTULO III > Art. 12 > § 1	212
201	paragrafo	2	§ 2		A lei não poderá estabelecer distinção entre brasileiros natos e naturalizados, salvo nos casos previstos nesta Constituição.	TÍTULO II > CAPÍTULO III > Art. 12 > § 2	213
202	paragrafo	3	§ 3		São privativos de brasileiro nato os cargos:	TÍTULO II > CAPÍTULO III > Art. 12 > § 3	214
203	inciso	I	I		de Presidente e Vice-Presidente da República;	TÍTULO II > CAPÍTULO III > Art. 12 > § 3 > I	215
204	inciso	II	II		de Presidente da Câmara dos Deputados;	TÍTULO II > CAPÍTULO III > Art. 12 > § 3 > II	216
205	inciso	III	III		de Presidente do Senado Federal;	TÍTULO II > CAPÍTULO III > Art. 12 > § 3 > III	217
206	inciso	IV	IV		de Ministro do Supremo Tribunal Federal;	TÍTULO II > CAPÍTULO III > Art. 12 > § 3 > IV	218
207	inciso	V	V		da carreira diplomática;	TÍTULO II > CAPÍTULO III > Art. 12 > § 3 > V	219
208	inciso	VI	VI		de oficial das Forças Armadas.	TÍTULO II > CAPÍTULO III > Art. 12 > § 3 > VI	220
209	inciso	VII	VII		de Ministro de Estado da Defesa (Incluído pela Emenda Constitucional nº 23, de 1999)	TÍTULO II > CAPÍTULO III > Art. 12 > § 3 > VII	221
210	paragrafo	4	§ 4		Será declarada a perda da nacionalidade do brasileiro que:	TÍTULO II > CAPÍTULO III > Art. 12 > § 4	222
211	inciso	I	I		tiver cancelada sua naturalização, por sentença judicial, em virtude de fraude relacionada ao processo de naturalização ou de atentado contra a ordem constitucional e o Estado Democrático; (Redação dada pela Emenda Constitucional nº 131, de 2023)	TÍTULO II > CAPÍTULO III > Art. 12 > § 4 > I	223
212	inciso	II	II		fizer pedido expresso de perda da nacionalidade brasileira perante autoridade brasileira competente, ressalvadas situações que acarretem apatridia. (Redação dada pela Emenda Constitucional nº 131, de 2023)	TÍTULO II > CAPÍTULO III > Art. 12 > § 4 > II	224
213	alinea	a	a)		revogada; (Redação dada pela Emenda Constitucional nº 131, de 2023)	TÍTULO II > CAPÍTULO III > Art. 12 > § 4 > II > a)	225
214	alinea	b	b)		revogada. (Redação dada pela Emenda Constitucional nº 131, de 2023)	TÍTULO II > CAPÍTULO III > Art. 12 > § 4 > II > b)	226
215	paragrafo	5	§ 5		A renúncia da nacionalidade, nos termos do inciso II do § 4º deste artigo, não impede o interessado de readquirir sua nacionalidade brasileira originária, nos termos da lei. (Incluído pela Emenda Constitucional nº 131, de 2023)	TÍTULO II > CAPÍTULO III > Art. 12 > § 5	227
216	artigo	13	Art. 13		A língua portuguesa é o idioma oficial da República Federativa do Brasil.	TÍTULO II > CAPÍTULO III > Art. 13	228
217	paragrafo	1	§ 1		São símbolos da República Federativa do Brasil a bandeira, o hino, as armas e o selo nacionais.	TÍTULO II > CAPÍTULO III > Art. 13 > § 1	229
218	paragrafo	2	§ 2		Os Estados, o Distrito Federal e os Municípios poderão ter símbolos próprios.	TÍTULO II > CAPÍTULO III > Art. 13 > § 2	230
219	capitulo	IV	CAPÍTULO IV	DOS DIREITOS POLÍTICOS		TÍTULO II > CAPÍTULO IV	231
220	artigo	14	Art. 14		A soberania popular será exercida pelo sufrágio universal e pelo voto direto e secreto, com valor igual para todos, e, nos termos da lei, mediante:	TÍTULO II > CAPÍTULO IV > Art. 14	233
221	inciso	I	I		plebiscito;	TÍTULO II > CAPÍTULO IV > Art. 14 > I	234
222	inciso	II	II		referendo;	TÍTULO II > CAPÍTULO IV > Art. 14 > II	235
223	inciso	III	III		iniciativa popular.	TÍTULO II > CAPÍTULO IV > Art. 14 > III	236
224	paragrafo	1	§ 1		O alistamento eleitoral e o voto são:	TÍTULO II > CAPÍTULO IV > Art. 14 > § 1	237
225	inciso	I	I		obrigatórios para os maiores de dezoito anos;	TÍTULO II > CAPÍTULO IV > Art. 14 > § 1 > I	238
226	inciso	II	II		facultativos para:	TÍTULO II > CAPÍTULO IV > Art. 14 > § 1 > II	239
227	alinea	a	a)		os analfabetos;	TÍTULO II > CAPÍTULO IV > Art. 14 > § 1 > II > a)	240
228	alinea	b	b)		os maiores de setenta anos;	TÍTULO II > CAPÍTULO IV > Art. 14 > § 1 > II > b)	241
229	alinea	c	c)		os maiores de dezesseis e menores de dezoito anos.	TÍTULO II > CAPÍTULO IV > Art. 14 > § 1 > II > c)	242
230	paragrafo	2	§ 2		Não podem alistar-se como eleitores os estrangeiros e, durante o período do serviço militar obrigatório, os conscritos.	TÍTULO II > CAPÍTULO IV > Art. 14 > § 2	243
231	paragrafo	3	§ 3		São condições de elegibilidade, na forma da lei:	TÍTULO II > CAPÍTULO IV > Art. 14 > § 3	244
232	inciso	I	I		a nacionalidade brasileira;	TÍTULO II > CAPÍTULO IV > Art. 14 > § 3 > I	245
233	inciso	II	II		o pleno exercício dos direitos políticos;	TÍTULO II > CAPÍTULO IV > Art. 14 > § 3 > II	246
234	inciso	III	III		o alistamento eleitoral;	TÍTULO II > CAPÍTULO IV > Art. 14 > § 3 > III	247
235	inciso	IV	IV		o domicílio eleitoral na circunscrição;	TÍTULO II > CAPÍTULO IV > Art. 14 > § 3 > IV	248
236	inciso	V	V		a filiação partidária; Regulamento	TÍTULO II > CAPÍTULO IV > Art. 14 > § 3 > V	249
237	inciso	VI	VI		a idade mínima de:	TÍTULO II > CAPÍTULO IV > Art. 14 > § 3 > VI	250
238	alinea	a	a)		trinta e cinco anos para Presidente e Vice-Presidente da República e Senador;	TÍTULO II > CAPÍTULO IV > Art. 14 > § 3 > VI > a)	251
239	alinea	b	b)		trinta anos para Governador e Vice-Governador de Estado e do Distrito Federal;	TÍTULO II > CAPÍTULO IV > Art. 14 > § 3 > VI > b)	252
240	alinea	c	c)		vinte e um anos para Deputado Federal, Deputado Estadual ou Distrital, Prefeito, Vice-Prefeito e juiz de paz;	TÍTULO II > CAPÍTULO IV > Art. 14 > § 3 > VI > c)	253
241	alinea	d	d)		dezoito anos para Vereador.	TÍTULO II > CAPÍTULO IV > Art. 14 > § 3 > VI > d)	254
242	paragrafo	4	§ 4		São inelegíveis os inalistáveis e os analfabetos.	TÍTULO II > CAPÍTULO IV > Art. 14 > § 4	255
243	paragrafo	5	§ 5		O Presidente da República, os Governadores de Estado e do Distrito Federal, os Prefeitos e quem os houver sucedido, ou substituído no curso dos mandatos poderão ser reeleitos para um único período subseqüente. (Redação dada pela Emenda Constitucional nº 16, de 1997)	TÍTULO II > CAPÍTULO IV > Art. 14 > § 5	256
244	paragrafo	6	§ 6		Para concorrerem a outros cargos, o Presidente da República, os Governadores de Estado e do Distrito Federal e os Prefeitos devem renunciar aos respectivos mandatos até seis meses antes do pleito.	TÍTULO II > CAPÍTULO IV > Art. 14 > § 6	257
245	paragrafo	7	§ 7		São inelegíveis, no território de jurisdição do titular, o cônjuge e os parentes consangüíneos ou afins, até o segundo grau ou por adoção, do Presidente da República, de Governador de Estado ou Território, do Distrito Federal, de Prefeito ou de quem os haja substituído dentro dos seis meses anteriores ao pleito, salvo se já titular de mandato eletivo e candidato à reeleição.	TÍTULO II > CAPÍTULO IV > Art. 14 > § 7	258
246	paragrafo	8	§ 8		O militar alistável é elegível, atendidas as seguintes condições:	TÍTULO II > CAPÍTULO IV > Art. 14 > § 8	259
247	inciso	I	I		se contar menos de dez anos de serviço, deverá afastar-se da atividade;	TÍTULO II > CAPÍTULO IV > Art. 14 > § 8 > I	260
248	inciso	II	II		se contar mais de dez anos de serviço, será agregado pela autoridade superior e, se eleito, passará automaticamente, no ato da diplomação, para a inatividade.	TÍTULO II > CAPÍTULO IV > Art. 14 > § 8 > II	261
249	paragrafo	9	§ 9		Lei complementar estabelecerá outros casos de inelegibilidade e os prazos de sua cessação, a fim de proteger a probidade administrativa, a moralidade para exercício de mandato considerada vida pregressa do candidato, e a normalidade e legitimidade das eleições contra a influência do poder econômico ou o abuso do exercício de função, cargo ou emprego na administração direta ou indireta. (Redação da	TÍTULO II > CAPÍTULO IV > Art. 14 > § 9	262
