index	block_type	html_class	norm_anchor	norm_anchor_type	editorial_category	text	links_count	first_link	bracket_meta
2498	B_editorial	com-titulo	XXVI - reconhecimento das convenções e acordos coletivos de trabalho;	inc	julgados_correlatos	Julgados Correlatos Conforme assentado pelo Plenário do STF no julgamento do http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=8590961 " target="_blank">RE 590.415 (rel. min. Roberto Barroso, DJE de 29-5-2015, Tema 152), a CF "reconheceu as convenções e os acordos coletivos como 	0		
2504	B_editorial	com-titulo	XXVII - proteção em face da automação, na forma da lei;	inc	controle_concentrado	Controle concentrado de constitucionalidade A Lei distrital n. 3.923/2006 conferiu a fruição de um direito subjetivo &ndash; estabilidade parcial no emprego &ndash; a cobradores de ônibus que mantinham vínculo trabalhista com as concessionárias do serviço de transporte de passageiros do Distrito Fed	0		
2506	B_editorial	com-titulo	XXVIII - seguro contra acidentes de trabalho, a cargo do empregador, sem excluir a indenização a que	inc	sumula_vinculante	Súmula Vinculante A Justiça do Trabalho é competente para processar e julgar as ações de indenização por danos morais e patrimoniais decorrentes de acidente de trabalho propostas por empregado contra empregador, inclusive aquelas que ainda não possuíam sentença de mérito em primeiro grau quando da p	0		
2507	B_editorial	com-titulo	XXVIII - seguro contra acidentes de trabalho, a cargo do empregador, sem excluir a indenização a que	inc	repercussao_geral	Repercussão geral O artigo 927, parágrafo único, do Código Civil é compatível com o artigo 7º, XXVIII, da Constituição Federal, sendo constitucional a responsabilização objetiva do empregador por danos decorrentes de acidentes de trabalho, nos casos especificados em lei, ou quando a atividade normal	0		
2508	B_editorial	com-titulo	XXVIII - seguro contra acidentes de trabalho, a cargo do empregador, sem excluir a indenização a que	inc	julgados_correlatos	Julgados Correlatos A cobrança da contribuição ao Seguro de Acidente de Trabalho (SAT) incidente sobre o total das remunerações pagas tanto aos empregados quanto aos trabalhadores avulsos é legítima. [ https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=593126 " target="_blank"> A	0		
2512	B_editorial	com-titulo	XXIX - ação, quanto aos créditos resultantes das relações de trabalho, com prazo prescricional de ci	inc	controle_concentrado	Controle concentrado de constitucionalidade A Constituição da República, ao consignar, em seu art. 7º, o direito &lsquo;à ação, quanto aos créditos resultantes das relações de trabalho, com prazo prescricional de cinco anos para os trabalhadores urbanos e rurais, até o limite de dois anos após a ext	0		
2515	B_editorial	com-titulo	XXIX - ação, quanto aos créditos resultantes das relações de trabalho, com prazo prescricional de ci	inc	repercussao_geral	Repercussão geral FGTS. Cobrança de valores não pagos. Prazo prescricional. Prescrição quinquenal. Art. 7º, XXIX, da Constituição. Superação de entendimento anterior sobre prescrição trintenária. Inconstitucionalidade dos arts. 23, § 5º, da Lei 8.036/1990 e 55 do Regulamento do FGTS aprovado pelo De	0		
2516	B_editorial	com-titulo	XXIX - ação, quanto aos créditos resultantes das relações de trabalho, com prazo prescricional de ci	inc	julgados_correlatos	Julgados Correlatos O STF entende que o prazo prescricional previsto no art. 7º, XXIX, da CF não se aplica a contratos de trabalho encerrados antes de sua entrada em vigor. [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=621409 " target="_blank">RE 556.180 ED , rel. min. Elle	0		
2528	B_editorial	com-titulo	XXX - proibição de diferença de salários, de exercício de funções e de critério de admissão por moti	inc	sumula	Súmula O limite de idade para a inscrição em concurso público só se legitima em face do art. 7º, XXX, da Constituição, quando possa ser justificado pela natureza das atribuições do cargo a ser preenchido. [ https://jurisprudencia.stf.jus.br/pages/search/seq-sumula683/false "> Súmula 683 .]	0		
2529	B_editorial	com-titulo	XXX - proibição de diferença de salários, de exercício de funções e de critério de admissão por moti	inc	controle_concentrado	Controle concentrado de constitucionalidade A interpretação de que o art. 11 da Lei n. 2.108/1993, do Estado do Rio de Janeiro, pode restringir o acesso de mulheres a cargos da Polícia Militar viola diversos dispositivos e princípios constitucionais, tais como o direito à isonomia e à igualdade entr	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369230582&ext=.pdf	
2536	B_editorial	com-titulo	XXX - proibição de diferença de salários, de exercício de funções e de critério de admissão por moti	inc	repercussao_geral	Repercussão geral O art. 384 da CLT, em relação ao período anterior à edição da Lei n. 13.467/2017, foi recepcionado pela Constituição Federal de 1988, aplicando-se a todas as mulheres trabalhadoras. [ https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=758548020 " target="_blank"	0		
2538	B_editorial	com-titulo	XXX - proibição de diferença de salários, de exercício de funções e de critério de admissão por moti	inc	julgados_correlatos	Julgado Correlato (...) no que concerne aos direitos sociais, nosso sistema veda, no inciso XXX do art. 7º da CF, qualquer discriminação decorrente &ndash; além, evidentemente, da nacionalidade &ndash; de sexo, idade, cor ou estado civil. Dessa maneira, nosso sistema constitucional é contrário a tra	0		
2540	B_editorial	com-titulo	XXXI - proibição de qualquer discriminação no tocante a salário e critérios de admissão do trabalhad	inc	controle_concentrado	Controle concentrado de constitucionalidade A deficiência física, por si só, não incapacita generalizadamente o trabalhador para o desempenho de atividades laborais em embarcações, não existindo exigência legal ou convencional de plena capacidade física para toda e qualquer atividade marítima. A eve	0		
2543	B_editorial	com-titulo	XXXIII - proibição de trabalho noturno, perigoso ou insalubre a menores de dezoito e de qualquer tra	inc	controle_concentrado	Controle concentrado de constitucionalidade Proibição de qualquer trabalho a menores de 16 (dezesseis) anos, salvo na condição de aprendiz, a partir dos 14 (quatorze) anos (...) A evolução jurídica das formas de tratamento legislativo dispensado à criança e ao adolescente: da fase da absoluta indife	0		
2544	B_editorial	com-titulo	XXXIII - proibição de trabalho noturno, perigoso ou insalubre a menores de dezoito e de qualquer tra	inc	julgados_correlatos	Julgados Correlatos Trabalhadora rural. Menor de dezesseis anos de idade. Concessão de salário-maternidade. (...) Nos termos da jurisprudência do STF, o art. 7º, XXXIII, da Constituição "não pode ser interpretado em prejuízo da criança ou adolescente que exerce atividade laboral, haja vista que a re	0		
2548	B_editorial	com-titulo	XXXIV - igualdade de direitos entre o trabalhador com vínculo empregatício permanente e o trabalhado	inc	controle_concentrado	Controle concentrado de constitucionalidade A Constituição da República, ao consignar, em seu art. 7º, o direito &lsquo;à ação, quanto aos créditos resultantes das relações de trabalho, com prazo prescricional de cinco anos para os trabalhadores urbanos e rurais, até o limite de dois anos após a ext	0		
2549	B_editorial	com-titulo	XXXIV - igualdade de direitos entre o trabalhador com vínculo empregatício permanente e o trabalhado	inc	repercussao_geral	Repercussão geral Sempre que for pago ao trabalhador com vínculo permanente, o adicional de riscos é devido, nos mesmos termos, ao trabalhador portuário avulso. [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=754189938 "> RE 597.124 , rel. min. Edson Fachin, j. 3-6-2020, P, D	0		
2553	B_editorial	com-titulo	Art. 8º É livre a associação profissional ou sindical, observado o seguinte:	art	controle_concentrado	Controle concentrado de constitucionalidade É incompatível, com a liberdade de associação profissional ou sindical &ndash; artigo 8º, cabeça e inciso V, da Carta da República &ndash;, a exigência, para o exercício de profissão, de inscrição em órgão de classe ou sindicato. [ http://redir.stf.jus.br/	0		
2557	B_editorial	com-titulo	I - a lei não poderá exigir autorização do Estado para a fundação de sindicato, ressalvado o registr	inc	sumula	Súmula Até que lei venha a dispor a respeito, incumbe ao Ministério do Trabalho proceder ao registro das entidades sindicais e zelar pela observância do princípio da unicidade. [ http://www.stf.jus.br/portal/jurisprudencia/listarJurisprudencia.asp?s1=677.NUME. NAO S.FLSV.&amp;base=baseSumulas " targ	0		
2558	B_editorial	com-titulo	I - a lei não poderá exigir autorização do Estado para a fundação de sindicato, ressalvado o registr	inc	controle_concentrado	Controle concentrado de constitucionalidade A fixação da jornada de trabalho mediante lei (tal como sucedeu em relação aos Assistentes Sociais), além de não traduzir ofensa à autonomia sindical ou ao processo de negociação coletiva para deliberar sobre esse tema, revela-se plenamente legítima e inte	0		
2563	B_editorial	com-titulo	I - a lei não poderá exigir autorização do Estado para a fundação de sindicato, ressalvado o registr	inc	julgados_correlatos	Julgados correlatos O ato de fiscalização estatal se restringe à observância da norma constitucional no que diz respeito à vedação da sobreposição, na mesma base territorial, de organização sindical do mesmo grau. Interferência estatal na liberdade de organização sindical. Inexistência. O poder públ	0		
2566	B_editorial	com-titulo	II - é vedada a criação de mais de uma organização sindical, em qualquer grau, representativa de cat	inc	sumula	Súmula Até que lei venha a dispor a respeito, cabe ao Ministério do Trabalho proceder ao registro das entidades sindicais e zelar pela observância do princípio da unicidade. [ https://jurisprudencia.stf.jus.br/pages/search/seq-sumula677/false " target="_blank">Súmula 677 .]	0		
2567	B_editorial	com-titulo	II - é vedada a criação de mais de uma organização sindical, em qualquer grau, representativa de cat	inc	repercussao_geral	Repercussão geral &ldquo;Em observância ao princípio da unicidade sindical, previsto no art. 8º, inciso II, da Constituição Federal de 1988, a quantidade de empregados, ou qualquer outro critério relativo à dimensão da empresa, não constitui elemento apto a embasar a definição de categoria econômica	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369722750&ext=.pdf	
2568	B_editorial	com-titulo	II - é vedada a criação de mais de uma organização sindical, em qualquer grau, representativa de cat	inc	julgados_correlatos	Julgados Correlatos Incumbe ao sindicato comprovar que possui registro sindical junto ao Ministério do Trabalho e Emprego, instrumento indispensável para a fiscalização do postulado da unicidade sindical. O registro sindical é o ato que habilita as entidades sindicais para a representação de determi	0		
2588	B_editorial	com-titulo	III - ao sindicato cabe a defesa dos direitos e interesses coletivos ou individuais da categoria, in	inc	controle_concentrado	Controle concentrado de constitucionalidade A fixação da jornada de trabalho mediante lei (tal como sucedeu em relação aos Assistentes Sociais), além de não traduzir ofensa à autonomia sindical ou ao processo de negociação coletiva para deliberar sobre esse tema, revela-se plenamente legítima e inte	0		
2591	B_editorial	com-titulo	III - ao sindicato cabe a defesa dos direitos e interesses coletivos ou individuais da categoria, in	inc	repercussao_geral	Repercussão geral Repercussão geral reconhecida e reafirmada a jurisprudência do STF no sentido da ampla legitimidade extraordinária dos sindicatos para defender em juízo os direitos e interesses coletivos ou individuais dos integrantes da categoria que representam, inclusive nas liquidações e execu	0		
